profit_target,loss_limit,decay_dte0,be_buffer_pct,total_pnl,num_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,sharpe,dte_pnl,exit_reasons
4000,-6000,60.0,5.0,102638.56,127,67.7,1924.87,-1534.14,2.63,-9425.85,4.55,"{0: 53920.03, 3: 21291.79, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,70.0,5.0,102638.56,127,67.7,1924.87,-1534.14,2.63,-9425.85,4.55,"{0: 53920.03, 3: 21291.79, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,80.0,5.0,102638.56,127,67.7,1924.87,-1534.14,2.63,-9425.85,4.55,"{0: 53920.03, 3: 21291.79, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
5000,-5000,60.0,20.0,102150.41,127,66.9,2017.69,-1651.26,2.47,-9425.85,4.19,"{0: 51917.38, 3: 21012.29, 4: 29220.739999999998}","{'hard_exit': 72, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 7, 'loss_limit': 3, 'combined_decay': 1}"
5000,-5000,70.0,20.0,102150.41,127,66.9,2017.69,-1651.26,2.47,-9425.85,4.19,"{0: 51917.38, 3: 21012.29, 4: 29220.739999999998}","{'hard_exit': 72, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 7, 'loss_limit': 3, 'combined_decay': 1}"
5000,-5000,80.0,20.0,102150.41,127,66.9,2017.69,-1651.26,2.47,-9425.85,4.19,"{0: 51917.38, 3: 21012.29, 4: 29220.739999999998}","{'hard_exit': 72, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 7, 'loss_limit': 3, 'combined_decay': 1}"
5000,-5000,50.0,20.0,102150.41,127,66.9,2017.69,-1651.26,2.47,-9425.85,4.19,"{0: 51917.38, 3: 21012.29, 4: 29220.739999999998}","{'hard_exit': 72, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 7, 'loss_limit': 3, 'combined_decay': 1}"
4000,-6000,80.0,10.0,101924.86,127,67.7,1924.87,-1551.55,2.6,-9425.85,4.51,"{0: 53689.28, 3: 20808.84, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,50.0,10.0,101924.86,127,67.7,1924.87,-1551.55,2.6,-9425.85,4.51,"{0: 53689.28, 3: 20808.84, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,70.0,10.0,101924.86,127,67.7,1924.87,-1551.55,2.6,-9425.85,4.51,"{0: 53689.28, 3: 20808.84, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,60.0,10.0,101924.86,127,67.7,1924.87,-1551.55,2.6,-9425.85,4.51,"{0: 53689.28, 3: 20808.84, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,80.0,15.0,101210.51,127,67.7,1924.87,-1568.97,2.57,-9425.85,4.46,"{0: 53458.53, 3: 20325.239999999998, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,60.0,15.0,101210.51,127,67.7,1924.87,-1568.97,2.57,-9425.85,4.46,"{0: 53458.53, 3: 20325.239999999998, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,70.0,15.0,101210.51,127,67.7,1924.87,-1568.97,2.57,-9425.85,4.46,"{0: 53458.53, 3: 20325.239999999998, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,50.0,15.0,101210.51,127,67.7,1924.87,-1568.97,2.57,-9425.85,4.46,"{0: 53458.53, 3: 20325.239999999998, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-8000,70.0,5.0,100701.56,127,67.7,1924.87,-1581.39,2.55,-10500.95,4.33,"{0: 53920.03, 3: 21291.79, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,60.0,5.0,100701.56,127,67.7,1924.87,-1581.39,2.55,-10500.95,4.33,"{0: 53920.03, 3: 21291.79, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,80.0,5.0,100701.56,127,67.7,1924.87,-1581.39,2.55,-10500.95,4.33,"{0: 53920.03, 3: 21291.79, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,50.0,5.0,100701.56,127,67.7,1924.87,-1581.39,2.55,-10500.95,4.33,"{0: 53920.03, 3: 21291.79, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-6000,60.0,20.0,100496.16,127,67.7,1924.87,-1586.4,2.55,-9425.85,4.42,"{0: 53227.13, 3: 19842.29, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,70.0,20.0,100496.16,127,67.7,1924.87,-1586.4,2.55,-9425.85,4.42,"{0: 53227.13, 3: 19842.29, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,50.0,20.0,100496.16,127,67.7,1924.87,-1586.4,2.55,-9425.85,4.42,"{0: 53227.13, 3: 19842.29, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-6000,80.0,20.0,100496.16,127,67.7,1924.87,-1586.4,2.55,-9425.85,4.42,"{0: 53227.13, 3: 19842.29, 4: 27426.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 2, 'combined_decay': 1}"
4000,-8000,50.0,10.0,99987.86,127,67.7,1924.87,-1598.79,2.53,-10500.95,4.3,"{0: 53689.28, 3: 20808.84, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,60.0,10.0,99987.86,127,67.7,1924.87,-1598.79,2.53,-10500.95,4.3,"{0: 53689.28, 3: 20808.84, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,80.0,10.0,99987.86,127,67.7,1924.87,-1598.79,2.53,-10500.95,4.3,"{0: 53689.28, 3: 20808.84, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,70.0,10.0,99987.86,127,67.7,1924.87,-1598.79,2.53,-10500.95,4.3,"{0: 53689.28, 3: 20808.84, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-3000,70.0,15.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,70.0,20.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,70.0,10.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,80.0,5.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,80.0,10.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,70.0,5.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,60.0,15.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,60.0,20.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,80.0,20.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,60.0,10.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,60.0,5.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,50.0,20.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,50.0,15.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,80.0,15.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,50.0,5.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-3000,50.0,10.0,99278.26,127,66.9,1940.03,-1562.49,2.51,-8263.13,4.5,"{0: 49234.51, 3: 19565.260000000002, 4: 30478.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 17, 'profit_target': 9, 'loss_limit': 7, 'combined_decay': 1}"
4000,-8000,60.0,15.0,99273.51,127,67.7,1924.87,-1616.22,2.5,-10500.95,4.25,"{0: 53458.53, 3: 20325.239999999998, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,50.0,15.0,99273.51,127,67.7,1924.87,-1616.22,2.5,-10500.95,4.25,"{0: 53458.53, 3: 20325.239999999998, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,70.0,15.0,99273.51,127,67.7,1924.87,-1616.22,2.5,-10500.95,4.25,"{0: 53458.53, 3: 20325.239999999998, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,80.0,15.0,99273.51,127,67.7,1924.87,-1616.22,2.5,-10500.95,4.25,"{0: 53458.53, 3: 20325.239999999998, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,50.0,20.0,98559.16,127,67.7,1924.87,-1633.64,2.47,-10500.95,4.21,"{0: 53227.13, 3: 19842.29, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,60.0,20.0,98559.16,127,67.7,1924.87,-1633.64,2.47,-10500.95,4.21,"{0: 53227.13, 3: 19842.29, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,70.0,20.0,98559.16,127,67.7,1924.87,-1633.64,2.47,-10500.95,4.21,"{0: 53227.13, 3: 19842.29, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-8000,80.0,20.0,98559.16,127,67.7,1924.87,-1633.64,2.47,-10500.95,4.21,"{0: 53227.13, 3: 19842.29, 4: 25489.74}","{'hard_exit': 71, 'winner_booking': 23, 'both_sl_hit': 22, 'profit_target': 9, 'combined_decay': 1, 'loss_limit': 1}"
4000,-5000,60.0,5.0,97692.06,127,66.9,1940.03,-1600.25,2.45,-9425.85,4.23,"{0: 48138.28, 3: 21291.79, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,80.0,5.0,97692.06,127,66.9,1940.03,-1600.25,2.45,-9425.85,4.23,"{0: 48138.28, 3: 21291.79, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,50.0,5.0,97692.06,127,66.9,1940.03,-1600.25,2.45,-9425.85,4.23,"{0: 48138.28, 3: 21291.79, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,70.0,5.0,97692.06,127,66.9,1940.03,-1600.25,2.45,-9425.85,4.23,"{0: 48138.28, 3: 21291.79, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-4000,80.0,5.0,97650.66,127,66.9,1940.03,-1601.24,2.45,-9127.63,4.3,"{0: 50866.66, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,50.0,5.0,97650.66,127,66.9,1940.03,-1601.24,2.45,-9127.63,4.3,"{0: 50866.66, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,60.0,5.0,97650.66,127,66.9,1940.03,-1601.24,2.45,-9127.63,4.3,"{0: 50866.66, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,70.0,5.0,97650.66,127,66.9,1940.03,-1601.24,2.45,-9127.63,4.3,"{0: 50866.66, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,50.0,10.0,97419.91,127,66.9,1940.03,-1606.73,2.44,-9127.63,4.29,"{0: 50635.91, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,60.0,10.0,97419.91,127,66.9,1940.03,-1606.73,2.44,-9127.63,4.29,"{0: 50635.91, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,80.0,10.0,97419.91,127,66.9,1940.03,-1606.73,2.44,-9127.63,4.29,"{0: 50635.91, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,70.0,10.0,97419.91,127,66.9,1940.03,-1606.73,2.44,-9127.63,4.29,"{0: 50635.91, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,60.0,15.0,97189.16,127,66.9,1940.03,-1612.23,2.44,-9127.63,4.28,"{0: 50405.16, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,50.0,15.0,97189.16,127,66.9,1940.03,-1612.23,2.44,-9127.63,4.28,"{0: 50405.16, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,70.0,15.0,97189.16,127,66.9,1940.03,-1612.23,2.44,-9127.63,4.28,"{0: 50405.16, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,80.0,15.0,97189.16,127,66.9,1940.03,-1612.23,2.44,-9127.63,4.28,"{0: 50405.16, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-5000,60.0,10.0,96978.36,127,66.9,1940.03,-1617.25,2.43,-9425.85,4.19,"{0: 47907.53, 3: 20808.84, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,50.0,10.0,96978.36,127,66.9,1940.03,-1617.25,2.43,-9425.85,4.19,"{0: 47907.53, 3: 20808.84, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,80.0,10.0,96978.36,127,66.9,1940.03,-1617.25,2.43,-9425.85,4.19,"{0: 47907.53, 3: 20808.84, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,70.0,10.0,96978.36,127,66.9,1940.03,-1617.25,2.43,-9425.85,4.19,"{0: 47907.53, 3: 20808.84, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-4000,60.0,20.0,96957.76,127,66.9,1940.03,-1617.74,2.43,-9127.63,4.26,"{0: 50173.76, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,80.0,20.0,96957.76,127,66.9,1940.03,-1617.74,2.43,-9127.63,4.26,"{0: 50173.76, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,70.0,20.0,96957.76,127,66.9,1940.03,-1617.74,2.43,-9127.63,4.26,"{0: 50173.76, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-4000,50.0,20.0,96957.76,127,66.9,1940.03,-1617.74,2.43,-9127.63,4.26,"{0: 50173.76, 3: 17280.510000000002, 4: 29503.49}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 19, 'profit_target': 9, 'loss_limit': 5, 'combined_decay': 1}"
4000,-5000,70.0,15.0,96264.01,127,66.9,1940.03,-1634.26,2.4,-9425.85,4.15,"{0: 47676.78, 3: 20325.239999999998, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,50.0,15.0,96264.01,127,66.9,1940.03,-1634.26,2.4,-9425.85,4.15,"{0: 47676.78, 3: 20325.239999999998, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,60.0,15.0,96264.01,127,66.9,1940.03,-1634.26,2.4,-9425.85,4.15,"{0: 47676.78, 3: 20325.239999999998, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,80.0,15.0,96264.01,127,66.9,1940.03,-1634.26,2.4,-9425.85,4.15,"{0: 47676.78, 3: 20325.239999999998, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,70.0,20.0,95549.66,127,66.9,1940.03,-1651.26,2.38,-9425.85,4.11,"{0: 47445.38, 3: 19842.29, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,80.0,20.0,95549.66,127,66.9,1940.03,-1651.26,2.38,-9425.85,4.11,"{0: 47445.38, 3: 19842.29, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,50.0,20.0,95549.66,127,66.9,1940.03,-1651.26,2.38,-9425.85,4.11,"{0: 47445.38, 3: 19842.29, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
4000,-5000,60.0,20.0,95549.66,127,66.9,1940.03,-1651.26,2.38,-9425.85,4.11,"{0: 47445.38, 3: 19842.29, 4: 28261.99}","{'hard_exit': 70, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 9, 'loss_limit': 3, 'combined_decay': 1}"
