date,entry_time,exit_time,duration_min,entry_price_ce,entry_price_pe,exit_price_ce,exit_price_pe,combined_premium,gross_pnl,charges,net_pnl,exit_reason,dte,vix_at_entry,underlying_at_entry,is_reentry,trade_number,lot_size,number_of_lots,qty,capital_used,num_sl_events
2021-05-31,2021-05-31T09:17:00+05:30,2021-05-31T15:15:00+05:30,358.0,107.55,93.05,66.75,111.05,200.6,3420.0,149.57,3270.43,Time Exit (15:15),3,0.0,15419.1,False,1,25,6,150,250000,2
2021-06-01,2021-06-01T09:17:00+05:30,2021-06-01T15:15:00+05:30,358.0,73.1,88.1,66.0,79.9,161.2,1912.5,131.6,1780.9,Time Exit (15:15),2,0.0,15610.3999,False,1,25,5,125,250000,2
2021-06-02,2021-06-02T09:17:00+05:30,2021-06-02T15:15:00+05:30,358.0,66.1,63.650000000000006,39.25,55.05,129.75,4431.25,122.44,4308.81,Time Exit (15:15),1,0.0,15557.5,False,1,25,5,125,250000,2
2021-06-04,2021-06-04T09:17:00+05:30,2021-06-04T15:15:00+05:30,358.0,107.85,118.95,92.0,108.75,226.8,3256.25,146.36,3109.89,Time Exit (15:15),4,0.0,15696.1,False,1,25,5,125,250000,2
2021-06-07,2021-06-07T09:17:00+05:30,2021-06-07T15:15:00+05:30,358.0,98.35,80.65,88.6,80.7,179.0,1212.5,136.3,1076.2,Time Exit (15:15),3,0.0,15710.2999,False,1,25,5,125,250000,2
2021-06-08,2021-06-08T09:17:00+05:30,2021-06-08T15:15:00+05:30,358.0,69.35,81.65,64.8,67.85,151.0,2293.75,128.91,2164.84,Time Exit (15:15),2,0.0,15747.3999,False,1,25,5,125,250000,2
2021-06-11,2021-06-11T09:17:00+05:30,2021-06-11T15:15:00+05:30,358.0,99.75,101.1,93.05,89.7,200.85,2262.5,140.83,2121.67,Time Exit (15:15),4,0.0,15807.7,False,1,25,5,125,250000,2
2021-06-14,2021-06-14T09:17:00+05:30,2021-06-14T15:15:00+05:30,358.0,87.65,86.4,84.85,71.0,174.05,2275.0,134.42,2140.58,Time Exit (15:15),3,0.0,15758.7999,False,1,25,5,125,250000,2
2021-06-15,2021-06-15T09:17:00+05:30,2021-06-15T15:15:00+05:30,358.0,72.55,69.05,48.65,81.65,141.6,1412.5,127.24,1285.26,Time Exit (15:15),2,0.0,15865.0,False,1,25,5,125,250000,2
2021-06-18,2021-06-18T09:17:00+05:30,2021-06-18T10:55:00+05:30,98.0,103.7,111.25,152.9,123.75,214.95,-7712.5,150.73,-7863.23,Combined SL (30.5%),4,0.0,15749.2,False,1,25,5,125,250000,2
2021-06-21,2021-06-21T09:17:00+05:30,2021-06-21T15:15:00+05:30,358.0,126.5,100.9,83.0,87.8,227.4,7075.0,144.0,6931.0,Time Exit (15:15),3,0.0,15525.5,False,1,25,5,125,250000,2
2021-06-22,2021-06-22T09:17:00+05:30,2021-06-22T15:15:00+05:30,358.0,76.55,68.3,56.85,80.05,144.85,993.75,128.31,865.44,Time Exit (15:15),2,0.0,15819.6,False,1,25,5,125,250000,2
2021-06-25,2021-06-25T09:17:00+05:30,2021-06-25T15:15:00+05:30,358.0,104.0,117.65,100.0,85.85,221.65,4475.0,144.34,4330.66,Time Exit (15:15),4,0.0,15838.6,False,1,25,5,125,250000,2
2021-06-28,2021-06-28T09:17:00+05:30,2021-06-28T15:15:00+05:30,358.0,75.6,90.45,100.75,73.2,166.05,-987.5,134.66,-1122.16,Time Exit (15:15),3,0.0,15895.2,False,1,25,5,125,250000,2
2021-06-29,2021-06-29T09:17:00+05:30,2021-06-29T15:15:00+05:30,358.0,82.4,75.35,66.7,61.1,157.75,3743.75,129.56,3614.19,Time Exit (15:15),2,0.0,15808.7999,False,1,25,5,125,250000,2
2021-07-02,2021-07-02T09:17:00+05:30,2021-07-02T15:15:00+05:30,358.0,86.35,93.95,90.0,65.0,180.3,3162.5,135.33,3027.17,Time Exit (15:15),4,0.0,15690.3999,False,1,25,5,125,250000,2
2021-07-05,2021-07-05T09:17:00+05:30,2021-07-05T15:15:00+05:30,358.0,58.45,76.7,54.7,67.95,135.15,1562.5,125.61,1436.89,Time Exit (15:15),3,0.0,15782.1,False,1,25,5,125,250000,2
2021-07-09,2021-07-09T09:17:00+05:30,2021-07-09T15:15:00+05:30,358.0,122.8,91.2,96.55,80.0,214.0,4681.25,142.37,4538.88,Time Exit (15:15),4,0.0,15676.8999,False,1,25,5,125,250000,2
2021-07-12,2021-07-12T09:17:00+05:30,2021-07-12T15:15:00+05:30,358.0,83.8,67.55,69.9,72.35,151.35,1137.5,129.76,1007.74,Time Exit (15:15),3,0.0,15765.8999,False,1,25,5,125,250000,2
2021-07-16,2021-07-16T09:17:00+05:30,2021-07-16T15:15:00+05:30,358.0,86.95,80.4,92.3,62.45,167.35000000000002,1575.0,133.29,1441.71,Time Exit (15:15),3,0.0,15947.7999,False,1,25,5,125,250000,2
2021-07-19,2021-07-19T09:17:00+05:30,2021-07-19T15:15:00+05:30,358.0,67.35,74.55,68.25,62.15,141.89999999999998,1437.5,127.3,1310.2,Time Exit (15:15),2,0.0,15774.0,False,1,25,5,125,250000,2
2021-07-20,2021-07-20T09:17:00+05:30,2021-07-20T15:15:00+05:30,358.0,70.15,59.45,50.15,56.15,129.60000000000002,2912.5,123.4,2789.1,Time Exit (15:15),1,0.0,15702.7999,False,1,25,5,125,250000,2
2021-07-23,2021-07-23T09:17:00+05:30,2021-07-23T15:15:00+05:30,358.0,83.0,81.2,79.8,75.5,164.2,1112.5,132.84,979.66,Time Exit (15:15),4,0.0,15859.7999,False,1,25,5,125,250000,2
2021-07-26,2021-07-26T09:17:00+05:30,2021-07-26T15:15:00+05:30,358.0,54.45,102.65,82.55,61.05,157.10000000000002,1687.5,130.77,1556.73,Time Exit (15:15),3,0.0,15814.7,False,1,25,5,125,250000,2
2021-07-27,2021-07-27T09:17:00+05:30,2021-07-27T15:15:00+05:30,358.0,70.4,52.05,55.9,67.35,122.45,-100.0,123.67,-223.67,Time Exit (15:15),2,0.0,15874.7999,False,1,25,5,125,250000,2
2021-07-28,2021-07-28T09:17:00+05:30,2021-07-28T10:45:00+05:30,88.0,58.35,64.35,73.0,96.65,122.69999999999999,-5868.75,127.52,-5996.27,Combined SL (43.9%),1,0.0,15679.7999,False,1,25,5,125,250000,2
2021-07-30,2021-07-30T09:17:00+05:30,2021-07-30T15:15:00+05:30,358.0,83.05,100.05,86.3,81.8,183.1,1875.0,136.83,1738.17,Time Exit (15:15),4,0.0,15797.6,False,1,25,5,125,250000,2
2021-08-02,2021-08-02T09:17:00+05:30,2021-08-02T15:15:00+05:30,358.0,62.7,76.15,54.3,78.05,138.85000000000002,812.5,126.99,685.51,Time Exit (15:15),3,0.0,15853.5,False,1,25,5,125,250000,2
2021-08-03,2021-08-03T09:17:00+05:30,2021-08-03T15:15:00+05:30,358.0,39.4,96.35,49.25,81.1,135.75,675.0,126.33,548.67,Time Exit (15:15),2,0.0,15922.8999,False,1,25,5,125,250000,2
2021-08-04,2021-08-04T09:17:00+05:30,2021-08-04T15:15:00+05:30,358.0,78.2,61.25,32.2,41.65,139.45,8200.0,122.27,8077.73,Time Exit (15:15),1,13.58,16230.3999,False,1,25,5,125,250000,2
2021-08-06,2021-08-06T09:17:00+05:30,2021-08-06T15:15:00+05:30,358.0,102.0,101.65,78.1,97.9,203.65,3456.25,140.7,3315.55,Time Exit (15:15),4,12.86,16310.5,False,1,25,5,125,250000,2
2021-08-09,2021-08-09T09:17:00+05:30,2021-08-09T15:15:00+05:30,358.0,72.6,88.65,72.4,67.7,161.25,2643.75,131.13,2512.62,Time Exit (15:15),3,12.7,16295.8999,False,1,25,5,125,250000,2
2021-08-10,2021-08-10T09:17:00+05:30,2021-08-10T15:15:00+05:30,358.0,54.4,76.5,46.2,70.2,130.9,1812.5,124.43,1688.07,Time Exit (15:15),2,12.58,16297.5,False,1,25,5,125,250000,2
2021-08-13,2021-08-13T09:17:00+05:30,2021-08-13T15:15:00+05:30,358.0,77.95,91.65,64.0,100.0,169.60000000000002,700.0,134.4,565.6,Time Exit (15:15),3,12.58,16404.9,False,1,25,5,125,250000,2
2021-08-16,2021-08-16T09:17:00+05:30,2021-08-16T15:15:00+05:30,358.0,69.45,87.0,71.65,59.25,156.45,3193.75,129.62,3064.13,Time Exit (15:15),2,13.35,16507.4,False,1,25,5,125,250000,2
2021-08-17,2021-08-17T09:17:00+05:30,2021-08-17T15:15:00+05:30,358.0,78.25,51.15,29.05,35.6,129.4,8093.75,119.94,7973.81,Time Exit (15:15),1,13.49,16527.5999,False,1,25,5,125,250000,2
2021-08-20,2021-08-20T09:17:00+05:30,2021-08-20T15:15:00+05:30,358.0,110.0,107.5,98.8,99.05,217.5,2456.25,144.67,2311.58,Time Exit (15:15),4,13.54,16422.2,False,1,25,5,125,250000,2
2021-08-23,2021-08-23T09:17:00+05:30,2021-08-23T10:35:00+05:30,78.0,82.65,77.3,87.35,106.4,159.95,-4225.0,135.32,-4360.32,Combined SL (31.4%),3,13.9,16566.9,False,1,25,5,125,250000,2
2021-08-24,2021-08-24T09:17:00+05:30,2021-08-24T15:15:00+05:30,358.0,59.35,78.85,68.05,49.85,138.2,2537.5,125.71,2411.79,Time Exit (15:15),2,13.67,16540.5,False,1,25,5,125,250000,2
2021-08-27,2021-08-27T09:17:00+05:30,2021-08-27T15:15:00+05:30,358.0,108.05,90.4,95.6,94.0,198.45,1106.25,141.0,965.25,Time Exit (15:15),4,13.14,16619.7999,False,1,25,5,125,250000,2
2021-08-30,2021-08-30T09:17:00+05:30,2021-08-30T15:15:00+05:30,358.0,75.6,86.95,60.0,94.05,162.55,1062.5,132.47,930.03,Time Exit (15:15),3,13.49,16807.5,False,1,25,5,125,250000,2
2021-08-31,2021-08-31T09:17:00+05:30,2021-08-31T15:15:00+05:30,358.0,76.0,74.25,63.8,89.45,150.25,-375.0,130.49,-505.49,Time Exit (15:15),2,13.56,16968.4,False,1,25,5,125,250000,2
2021-09-01,2021-09-01T09:17:00+05:30,2021-09-01T15:15:00+05:30,358.0,68.2,68.3,59.2,32.95,136.5,5543.75,123.32,5420.43,Time Exit (15:15),1,15.5,17171.2999,False,1,25,5,125,250000,2
2021-09-03,2021-09-03T09:17:00+05:30,2021-09-03T15:15:00+05:30,358.0,104.3,122.55,112.5,95.25,226.85,2387.5,146.94,2240.56,Time Exit (15:15),4,14.17,17288.7,False,1,25,5,125,250000,2
2021-09-06,2021-09-06T09:17:00+05:30,2021-09-06T15:15:00+05:30,358.0,90.2,103.85,85.35,96.6,194.05,1512.5,139.69,1372.81,Time Exit (15:15),3,14.68,17398.4,False,1,25,5,125,250000,2
2021-09-07,2021-09-07T09:17:00+05:30,2021-09-07T15:15:00+05:30,358.0,80.45,92.65,75.25,64.65,173.10000000000002,4150.0,132.97,4017.03,Time Exit (15:15),2,15.16,17399.0,False,1,25,5,125,250000,2
2021-09-08,2021-09-08T09:17:00+05:30,2021-09-08T15:15:00+05:30,358.0,67.5,64.5,48.9,44.95,132.0,4768.75,122.75,4646.0,Time Exit (15:15),1,14.85,17350.7999,False,1,25,5,125,250000,2
2021-09-13,2021-09-13T09:17:00+05:30,2021-09-13T15:15:00+05:30,358.0,87.25,104.1,81.45,78.25,191.35,3956.25,137.44,3818.81,Time Exit (15:15),3,14.57,17329.5999,False,1,25,5,125,250000,2
2021-09-14,2021-09-14T09:17:00+05:30,2021-09-14T15:15:00+05:30,358.0,69.0,70.75,52.65,69.45,139.75,2206.25,126.28,2079.97,Time Exit (15:15),2,13.91,17410.9,False,1,25,5,125,250000,2
2021-09-17,2021-09-17T09:17:00+05:30,2021-09-17T15:15:00+05:30,358.0,90.95,131.35,104.5,102.0,222.3,1975.0,146.13,1828.87,Time Exit (15:15),4,14.72,17722.5,False,1,25,5,125,250000,2
2021-09-20,2021-09-20T09:17:00+05:30,2021-09-20T15:15:00+05:30,358.0,116.7,81.9,118.6,116.25,198.60000000000002,-4531.25,144.74,-4675.99,Time Exit (15:15),3,17.49,17476.0999,False,1,25,5,125,250000,2
2021-09-21,2021-09-21T09:17:00+05:30,2021-09-21T15:15:00+05:30,358.0,113.2,90.8,81.65,76.95,204.0,5675.0,139.34,5535.66,Time Exit (15:15),2,17.14,17470.2999,False,1,25,5,125,250000,2
2021-09-22,2021-09-22T09:17:00+05:30,2021-09-22T15:15:00+05:30,358.0,76.8,71.15,70.1,59.05,147.95,2350.0,128.15,2221.85,Time Exit (15:15),1,16.59,17558.0,False,1,25,5,125,250000,2
2021-09-24,2021-09-24T09:17:00+05:30,2021-09-24T15:15:00+05:30,358.0,114.4,155.6,127.0,114.7,270.0,3537.5,156.47,3381.03,Time Exit (15:15),4,16.79,17925.9,False,1,25,5,125,250000,2
2021-09-27,2021-09-27T09:17:00+05:30,2021-09-27T15:15:00+05:30,358.0,119.2,101.7,102.75,97.55,220.9,2575.0,145.4,2429.6,Time Exit (15:15),3,17.5,17909.2999,False,1,25,5,125,250000,2
2021-09-28,2021-09-28T09:17:00+05:30,2021-09-28T15:15:00+05:30,358.0,116.45,77.05,97.95,76.25,193.5,2412.5,138.97,2273.53,Time Exit (15:15),2,18.1,17882.2,False,1,25,5,125,250000,2
2021-09-29,2021-09-29T09:17:00+05:30,2021-09-29T15:15:00+05:30,358.0,82.35,89.45,63.55,66.45,171.8,5225.0,131.94,5093.06,Time Exit (15:15),1,19.24,17632.4,False,1,25,5,125,250000,2
2021-10-01,2021-10-01T09:17:00+05:30,2021-10-01T15:15:00+05:30,358.0,157.6,170.0,120.45,140.45,327.6,8337.5,167.08,8170.42,Time Exit (15:15),4,18.88,17511.0,False,1,25,5,125,250000,2
2021-10-04,2021-10-04T09:17:00+05:30,2021-10-04T15:15:00+05:30,358.0,93.45,132.25,103.1,91.65,225.7,3868.75,145.69,3723.06,Time Exit (15:15),3,17.47,17627.4004,False,1,25,5,125,250000,2
2021-10-05,2021-10-05T09:17:00+05:30,2021-10-05T15:15:00+05:30,358.0,91.55,97.1,64.0,81.7,188.64999999999998,5368.75,135.87,5232.88,Time Exit (15:15),2,17.05,17651.25,False,1,25,5,125,250000,2
2021-10-06,2021-10-06T09:17:00+05:30,2021-10-06T15:15:00+05:30,358.0,43.8,100.35,60.7,64.85,144.14999999999998,2325.0,127.25,2197.75,Time Exit (15:15),1,16.6,17863.6504,False,1,25,5,125,250000,2
2021-10-08,2021-10-08T09:17:00+05:30,2021-10-08T15:15:00+05:30,358.0,131.7,121.8,111.2,111.6,253.5,3837.5,152.35,3685.15,Time Exit (15:15),4,16.26,17873.9492,False,1,25,5,125,250000,2
2021-10-11,2021-10-11T09:17:00+05:30,2021-10-11T15:15:00+05:30,358.0,97.75,111.2,102.35,89.1,208.95,2187.5,142.8,2044.7,Time Exit (15:15),3,16.33,17874.1504,False,1,25,5,125,250000,2
2021-10-12,2021-10-12T09:17:00+05:30,2021-10-12T15:15:00+05:30,358.0,87.0,98.3,76.65,80.95,185.3,3462.5,136.32,3326.18,Time Exit (15:15),2,16.24,17958.9492,False,1,25,5,125,250000,2
2021-10-13,2021-10-13T09:17:00+05:30,2021-10-13T15:15:00+05:30,358.0,75.05,68.45,63.25,52.75,143.5,3437.5,126.37,3311.13,Time Exit (15:15),1,15.68,18073.4004,False,1,25,5,125,250000,2
2021-10-18,2021-10-18T09:17:00+05:30,2021-10-18T15:15:00+05:30,358.0,111.4,113.95,125.8,86.15,225.35000000000002,1675.0,147.05,1527.95,Time Exit (15:15),3,16.91,18454.0508,False,1,25,5,125,250000,2
2021-10-19,2021-10-19T09:17:00+05:30,2021-10-19T10:07:00+05:30,50.0,90.95,95.0,123.0,90.95,185.95,-2800.0,131.72,-2931.72,Combined SL (33.2%),2,17.26,18543.0996,False,1,25,4,100,250000,2
2021-10-20,2021-10-20T09:17:00+05:30,2021-10-20T15:15:00+05:30,358.0,98.95,85.0,93.15,49.9,183.95,5112.5,134.93,4977.57,Time Exit (15:15),1,17.61,18416.8496,False,1,25,5,125,250000,2
2021-10-22,2021-10-22T09:17:00+05:30,2021-10-22T15:15:00+05:30,358.0,148.25,134.85,162.1,114.35,283.1,831.25,161.37,669.88,Time Exit (15:15),4,17.9,18238.0,False,1,25,5,125,250000,2
2021-10-25,2021-10-25T09:17:00+05:30,2021-10-25T15:15:00+05:30,358.0,162.3,107.15,144.5,102.0,269.45000000000005,2868.75,156.78,2711.97,Time Exit (15:15),3,18.39,18147.0996,False,1,25,5,125,250000,2
2021-10-26,2021-10-26T09:17:00+05:30,2021-10-26T15:15:00+05:30,358.0,108.1,117.2,121.3,66.35,225.3,4706.25,145.06,4561.19,Time Exit (15:15),2,17.6,18172.8008,False,1,25,5,125,250000,2
2021-10-27,2021-10-27T09:17:00+05:30,2021-10-27T15:15:00+05:30,358.0,105.6,67.2,84.05,56.3,172.8,4056.25,132.95,3923.3,Time Exit (15:15),1,16.97,18274.3496,False,1,25,5,125,250000,2
2021-10-28,2021-10-28T09:17:00+05:30,2021-10-28T14:27:00+05:30,310.0,65.3,59.25,27.1,13.6,124.55,10481.25,117.23,10364.02,Winner Booking (21.3%),0,17.22,18144.0,False,1,25,5,125,250000,2
2021-10-29,2021-10-29T09:17:00+05:30,2021-10-29T15:15:00+05:30,358.0,226.8,141.7,156.7,123.2,368.5,11075.0,175.02,10899.98,Time Exit (15:15),3,18.61,17733.9004,False,1,25,5,125,250000,2
2021-11-01,2021-11-01T09:17:00+05:30,2021-11-01T15:15:00+05:30,358.0,136.15,104.4,110.8,85.0,240.55,5593.75,148.1,5445.65,Time Exit (15:15),2,17.55,17819.0996,False,1,25,5,125,250000,2
2021-11-02,2021-11-02T09:17:00+05:30,2021-11-02T15:15:00+05:30,358.0,92.05,80.95,68.55,64.2,173.0,5031.25,132.36,4898.89,Time Exit (15:15),1,17.18,18008.75,False,1,25,5,125,250000,2
2021-11-08,2021-11-08T09:17:00+05:30,2021-11-08T15:15:00+05:30,358.0,122.25,111.75,128.8,78.35,234.0,3356.25,148.01,3208.24,Time Exit (15:15),3,16.26,17960.0508,False,1,25,5,125,250000,2
2021-11-09,2021-11-09T09:17:00+05:30,2021-11-09T15:15:00+05:30,358.0,115.85,83.7,92.35,80.0,199.55,3400.0,139.76,3260.24,Time Exit (15:15),2,16.41,18070.0996,False,1,25,5,125,250000,2
2021-11-10,2021-11-10T09:17:00+05:30,2021-11-10T15:15:00+05:30,358.0,83.75,79.5,69.25,62.45,163.25,3943.75,130.75,3813.0,Time Exit (15:15),1,16.24,17949.75,False,1,25,5,125,250000,2
2021-11-12,2021-11-12T09:17:00+05:30,2021-11-12T15:15:00+05:30,358.0,106.0,141.0,114.85,109.0,247.0,2893.75,151.42,2742.33,Time Exit (15:15),4,15.58,17972.5508,False,1,25,5,125,250000,2
2021-11-15,2021-11-15T09:17:00+05:30,2021-11-15T15:15:00+05:30,358.0,99.7,102.75,120.75,82.7,202.45,-125.0,142.77,-267.77,Time Exit (15:15),3,15.15,18189.9004,False,1,25,5,125,250000,2
2021-11-16,2021-11-16T09:17:00+05:30,2021-11-16T15:15:00+05:30,358.0,128.15,79.95,90.2,79.8,208.10000000000002,4762.5,140.91,4621.59,Time Exit (15:15),2,15.06,18074.25,False,1,25,5,125,250000,2
2021-11-17,2021-11-17T09:17:00+05:30,2021-11-17T15:15:00+05:30,358.0,67.65,87.7,57.7,59.7,155.35000000000002,4743.75,128.34,4615.41,Time Exit (15:15),1,14.76,17933.5996,False,1,25,5,125,250000,2
2021-11-22,2021-11-22T09:17:00+05:30,2021-11-22T14:37:00+05:30,320.0,137.6,123.6,154.85,118.3,261.2,-1493.75,157.69,-1651.44,VIX Spike Exit (17.6%),3,15.32,17692.25,False,1,25,5,125,250000,2
2021-11-23,2021-11-23T09:17:00+05:30,2021-11-23T15:15:00+05:30,358.0,164.55,87.4,92.55,83.7,251.95000000000002,9462.5,148.28,9314.22,Time Exit (15:15),2,18.6,17282.8008,False,1,25,5,125,250000,2
2021-11-24,2021-11-24T09:17:00+05:30,2021-11-24T15:15:00+05:30,358.0,98.95,70.7,63.95,57.35,169.65,6043.75,130.9,5912.85,Time Exit (15:15),1,15.94,17522.0996,False,1,25,5,125,250000,2
2021-11-26,2021-11-26T09:17:00+05:30,2021-11-26T10:37:00+05:30,80.0,164.9,135.75,173.3,140.0,300.65,-1581.25,167.15,-1748.4,VIX Spike Exit (15.3%),4,16.57,17309.25,False,1,25,5,125,250000,2
