date,entry_time,exit_time,duration_min,entry_price_ce,entry_price_pe,exit_price_ce,exit_price_pe,combined_premium,gross_pnl,charges,net_pnl,exit_reason,dte,vix_at_entry,underlying_at_entry,is_reentry,trade_number,lot_size,number_of_lots,qty,capital_used,num_sl_events
2021-05-05,2021-05-05T09:17:00+05:30,2021-05-05T10:04:00+05:30,47.0,106.25,86.9,139.12,115.0,193.15,-13718.25,186.33,-13904.58,Fixed SL hit (CE),1,0.0,14577.7,False,1,25,9,225,364098.54,2
2021-05-06,2021-05-06T09:17:00+05:30,2021-05-06T14:16:00+05:30,299.0,65.0,41.45,19.7,59.45,106.45,5460.0,131.45,5328.55,Winner Booking (28.8%),0,0.0,14674.1,False,1,25,8,200,350193.96,2
2021-05-07,2021-05-07T09:17:00+05:30,2021-05-07T15:15:00+05:30,358.0,123.05,144.0,143.25,115.9,267.05,1580.0,195.28,1384.72,Time Exit (15:15),3,0.0,14833.6,False,1,25,8,200,355522.51,2
2021-05-10,2021-05-10T09:17:00+05:30,2021-05-10T15:15:00+05:30,358.0,91.7,115.45,120.21,95.4,207.15,-1692.0,174.57,-1866.57,Time Exit (15:15),2,0.0,14922.3999,False,1,25,8,200,356907.23,2
2021-05-11,2021-05-11T09:17:00+05:30,2021-05-11T15:15:00+05:30,358.0,79.55,79.65,64.5,62.85,159.2,6370.0,150.97,6219.03,Time Exit (15:15),1,0.0,14801.7,False,1,25,8,200,355040.66,2
2021-05-12,2021-05-12T09:17:00+05:30,2021-05-12T14:45:00+05:30,328.0,42.9,46.2,61.06,9.9,89.1,4081.5,129.97,3951.53,Winner Booking (19.3%),0,0.0,14798.3999,False,1,25,9,225,361259.69,2
2021-05-14,2021-05-14T09:17:00+05:30,2021-05-14T15:15:00+05:30,358.0,153.6,123.9,123.0,132.45,277.5,4961.25,210.28,4750.97,Time Exit (15:15),4,0.0,14729.3999,False,1,25,9,225,365211.22,2
2021-05-17,2021-05-17T09:17:00+05:30,2021-05-17T15:15:00+05:30,358.0,104.4,112.4,111.75,88.05,216.8,3825.0,184.97,3640.03,Time Exit (15:15),3,0.0,14743.3999,False,1,25,9,225,369962.19,2
2021-05-18,2021-05-18T09:17:00+05:30,2021-05-18T15:15:00+05:30,358.0,87.75,84.75,92.0,73.3,172.5,1620.0,167.4,1452.6,Time Exit (15:15),2,0.0,15095.7,False,1,25,9,225,373602.22,2
2021-05-19,2021-05-19T09:17:00+05:30,2021-05-19T15:15:00+05:30,358.0,79.0,64.85,58.7,85.3,143.85,-33.75,156.18,-189.93,Time Exit (15:15),1,0.0,15063.3999,False,1,25,9,225,375054.82,2
2021-05-20,2021-05-20T09:17:00+05:30,2021-05-20T09:32:00+05:30,15.0,46.0,39.75,65.4,56.65,85.75,-8167.5,136.57,-8304.07,Fixed SL hit (CE),0,0.0,15060.3999,False,1,25,9,225,374864.89,2
2021-05-21,2021-05-21T09:17:00+05:30,2021-05-21T15:15:00+05:30,358.0,131.75,117.4,121.5,111.0,249.15,3746.25,198.91,3547.34,Time Exit (15:15),4,0.0,15000.8999,False,1,25,9,225,366560.82,2
2021-05-24,2021-05-24T09:17:00+05:30,2021-05-24T15:15:00+05:30,358.0,114.4,103.75,95.6,94.4,218.15,6333.75,183.91,6149.84,Time Exit (15:15),3,0.0,15213.1,False,1,25,9,225,370108.16,2
2021-05-25,2021-05-25T09:17:00+05:30,2021-05-25T15:15:00+05:30,358.0,70.9,86.25,94.4,68.8,157.15,-1361.25,162.77,-1524.02,Time Exit (15:15),2,0.0,15276.3999,False,1,25,9,225,376258.0,2
2021-05-26,2021-05-26T09:17:00+05:30,2021-05-26T15:15:00+05:30,358.0,55.0,68.85,78.05,50.3,123.85,-1012.5,148.24,-1160.74,Time Exit (15:15),1,0.0,15234.7,False,1,25,9,225,374733.98,2
2021-05-27,2021-05-27T09:17:00+05:30,2021-05-27T14:32:00+05:30,315.0,45.8,38.95,13.35,56.55,84.75,3341.25,128.59,3212.66,Winner Booking (27.0%),0,0.0,15315.2999,False,1,25,9,225,373573.24,2
2021-05-28,2021-05-28T09:17:00+05:30,2021-05-28T15:15:00+05:30,358.0,107.9,130.7,98.95,119.85,238.6,4455.0,193.93,4261.07,Time Exit (15:15),4,0.0,15439.7999,False,1,25,9,225,376785.9,2
2021-05-31,2021-05-31T09:17:00+05:30,2021-05-31T15:15:00+05:30,358.0,107.55,93.05,66.75,111.05,200.6,5130.0,177.16,4952.84,Time Exit (15:15),3,0.0,15419.1,False,1,25,9,225,381046.97,2
2021-06-01,2021-06-01T09:17:00+05:30,2021-06-01T15:15:00+05:30,358.0,73.1,88.1,100.3,79.9,161.2,-4275.0,166.42,-4441.42,Time Exit (15:15),2,0.0,15610.3999,False,1,25,9,225,385999.81,2
2021-06-02,2021-06-02T09:17:00+05:30,2021-06-02T15:15:00+05:30,358.0,66.1,63.650000000000006,39.25,55.05,129.75,7976.25,144.86,7831.39,Time Exit (15:15),1,0.0,15557.5,False,1,25,9,225,381558.39,2
2021-06-03,2021-06-03T09:17:00+05:30,2021-06-03T14:11:00+05:30,294.0,29.85,38.95,42.79,11.6,68.80000000000001,3242.25,121.81,3120.44,Winner Booking (27.2%),0,0.0,15651.2,False,1,25,9,225,389389.78,2
2021-06-04,2021-06-04T09:17:00+05:30,2021-06-04T15:15:00+05:30,358.0,107.85,118.95,92.0,108.75,226.8,5861.25,187.93,5673.32,Time Exit (15:15),4,0.0,15696.1,False,1,25,9,225,392510.22,2
2021-06-07,2021-06-07T09:17:00+05:30,2021-06-07T15:15:00+05:30,358.0,98.35,80.65,88.6,80.7,179.0,2182.5,169.82,2012.68,Time Exit (15:15),3,0.0,15710.2999,False,1,25,9,225,398183.54,2
2021-06-08,2021-06-08T09:17:00+05:30,2021-06-08T15:15:00+05:30,358.0,69.35,81.65,91.16,67.85,151.0,-1802.25,160.41,-1962.66,Time Exit (15:15),2,0.0,15747.3999,False,1,25,9,225,400196.22,2
2021-06-09,2021-06-09T09:17:00+05:30,2021-06-09T09:22:00+05:30,5.0,56.3,56.4,74.19,76.4,112.69999999999999,-8525.25,148.38,-8673.63,Fixed SL hit (PE),1,0.0,15757.1,False,1,25,9,225,398233.56,2
2021-06-10,2021-06-10T09:17:00+05:30,2021-06-10T14:17:00+05:30,300.0,28.8,51.7,49.35,14.35,80.5,3780.0,126.48,3653.52,Winner Booking (25.8%),0,0.0,15686.7999,False,1,25,9,225,389559.93,2
2021-06-11,2021-06-11T09:17:00+05:30,2021-06-11T15:15:00+05:30,358.0,99.75,101.1,93.05,89.7,200.85,4072.5,177.96,3894.54,Time Exit (15:15),4,0.0,15807.7,False,1,25,9,225,393213.45,2
2021-06-14,2021-06-14T09:17:00+05:30,2021-06-14T09:33:00+05:30,16.0,87.65,86.4,123.55,113.32,174.05,-14134.5,178.4,-14312.9,Breakeven SL hit (CE),3,0.0,15758.7999,False,1,25,9,225,397107.99,2
2021-06-15,2021-06-15T09:17:00+05:30,2021-06-15T15:15:00+05:30,358.0,72.55,69.05,48.65,92.1,141.6,170.0,148.32,21.68,Time Exit (15:15),2,0.0,15865.0,False,1,25,8,200,382795.09,2
2021-06-16,2021-06-16T09:17:00+05:30,2021-06-16T15:15:00+05:30,358.0,53.3,66.4,70.29,40.35,119.7,1812.0,138.89,1673.11,Time Exit (15:15),1,0.0,15840.2999,False,1,25,8,200,382816.77,2
2021-06-17,2021-06-17T09:17:00+05:30,2021-06-17T13:33:00+05:30,256.0,34.35,55.05,56.05,16.8,89.4,3723.75,130.33,3593.42,Winner Booking (28.7%),0,0.0,15676.1,False,1,25,9,225,384489.88,2
2021-06-18,2021-06-18T09:17:00+05:30,2021-06-18T10:57:00+05:30,100.0,103.7,111.25,135.85,145.62,214.95,-14967.0,196.51,-15163.51,Fixed SL hit (PE),4,0.0,15749.2,False,1,25,9,225,388083.3,2
2021-06-21,2021-06-21T09:17:00+05:30,2021-06-21T15:15:00+05:30,358.0,126.5,100.9,83.0,132.17,227.4,2446.0,179.58,2266.42,Time Exit (15:15),3,0.0,15525.5,False,1,25,8,200,372919.79,2
2021-06-22,2021-06-22T09:17:00+05:30,2021-06-22T15:15:00+05:30,358.0,76.55,68.3,56.85,92.6,144.85,-920.0,150.29,-1070.29,Time Exit (15:15),2,0.0,15819.6,False,1,25,8,200,375186.21,2
2021-06-23,2021-06-23T09:17:00+05:30,2021-06-23T15:15:00+05:30,358.0,74.2,41.45,53.25,63.2,115.65,-160.0,138.64,-298.64,Time Exit (15:15),1,0.0,15835.0,False,1,25,8,200,374115.92,2
2021-06-24,2021-06-24T09:17:00+05:30,2021-06-24T14:23:00+05:30,306.0,31.85,60.45,52.8,19.05,92.30000000000001,4090.0,126.93,3963.07,Winner Booking (29.9%),0,0.0,15731.1,False,1,25,8,200,373817.28,2
2021-06-25,2021-06-25T09:17:00+05:30,2021-06-25T15:15:00+05:30,358.0,104.0,117.65,100.0,85.85,221.65,7160.0,174.28,6985.72,Time Exit (15:15),4,0.0,15838.6,False,1,25,8,200,377780.35,2
2021-06-28,2021-06-28T09:17:00+05:30,2021-06-28T15:15:00+05:30,358.0,75.6,90.45,102.25,73.2,166.05,-1880.0,159.0,-2039.0,Time Exit (15:15),3,0.0,15895.2,False,1,25,8,200,384766.07,2
2021-06-29,2021-06-29T09:17:00+05:30,2021-06-29T15:15:00+05:30,358.0,82.4,75.35,66.7,61.1,157.75,5990.0,150.67,5839.33,Time Exit (15:15),2,0.0,15808.7999,False,1,25,8,200,382727.07,2
2021-06-30,2021-06-30T09:17:00+05:30,2021-06-30T15:15:00+05:30,358.0,49.0,58.3,65.75,31.95,107.3,2160.0,139.05,2020.95,Time Exit (15:15),1,0.0,15798.1,False,1,25,9,225,388566.4,2
2021-07-01,2021-07-01T09:17:00+05:30,2021-07-01T13:12:00+05:30,235.0,26.55,40.35,49.85,12.95,66.9,922.5,122.51,799.99,Winner Booking (29.6%),0,0.0,15742.2,False,1,25,9,225,390587.35,2
2021-07-02,2021-07-02T09:17:00+05:30,2021-07-02T15:15:00+05:30,358.0,86.35,93.95,90.0,65.0,180.3,5692.5,168.08,5524.42,Time Exit (15:15),4,0.0,15690.3999,False,1,25,9,225,391387.34,2
2021-07-05,2021-07-05T09:17:00+05:30,2021-07-05T15:15:00+05:30,358.0,58.45,76.7,78.5,67.95,135.15,-2542.5,154.1,-2696.6,Time Exit (15:15),3,0.0,15782.1,False,1,25,9,225,396911.76,2
2021-07-06,2021-07-06T09:17:00+05:30,2021-07-06T15:15:00+05:30,358.0,50.35,60.35,71.4,51.15,110.7,-2666.25,143.68,-2809.93,Time Exit (15:15),2,0.0,15849.7999,False,1,25,9,225,394215.16,2
2021-07-07,2021-07-07T09:17:00+05:30,2021-07-07T09:45:00+05:30,28.0,41.6,56.15,59.8,74.0,97.75,-8111.25,141.68,-8252.93,Fixed SL hit (CE),1,0.0,15793.1,False,1,25,9,225,391405.23,2
2021-07-08,2021-07-08T09:17:00+05:30,2021-07-08T13:57:00+05:30,280.0,39.8,25.5,12.75,45.65,65.3,1380.0,118.4,1261.6,Winner Booking (29.5%),0,0.0,15869.8999,False,1,25,8,200,383152.3,2
2021-07-09,2021-07-09T09:17:00+05:30,2021-07-09T15:15:00+05:30,358.0,122.8,91.2,96.55,80.0,214.0,8426.25,180.74,8245.51,Time Exit (15:15),4,0.0,15676.8999,False,1,25,9,225,384413.9,2
2021-07-12,2021-07-12T09:17:00+05:30,2021-07-12T15:15:00+05:30,358.0,83.8,67.55,69.9,88.81,151.35,-1656.0,160.47,-1816.47,Time Exit (15:15),3,0.0,15765.8999,False,1,25,9,225,392659.41,2
2021-07-13,2021-07-13T09:17:00+05:30,2021-07-13T15:15:00+05:30,358.0,72.2,46.8,63.4,62.65,119.0,-1586.25,146.54,-1732.79,Time Exit (15:15),2,0.0,15764.0,False,1,25,9,225,390842.94,2
2021-07-14,2021-07-14T09:17:00+05:30,2021-07-14T10:09:00+05:30,52.0,48.2,49.1,67.85,64.83,97.30000000000001,-7960.5,141.4,-8101.9,Fixed SL hit (PE),1,0.0,15800.2,False,1,25,9,225,389110.15,2
2021-07-15,2021-07-15T09:17:00+05:30,2021-07-15T13:04:00+05:30,227.0,15.3,47.2,23.5,13.85,62.5,5030.0,114.95,4915.05,Winner Booking (27.2%),0,0.0,15877.2,False,1,25,8,200,381008.25,2
2021-07-16,2021-07-16T09:17:00+05:30,2021-07-16T15:15:00+05:30,358.0,86.95,80.4,92.3,62.45,167.35000000000002,2520.0,156.61,2363.39,Time Exit (15:15),3,0.0,15947.7999,False,1,25,8,200,385923.3,2
2021-07-19,2021-07-19T09:17:00+05:30,2021-07-19T15:15:00+05:30,358.0,67.35,74.55,88.55,62.15,141.89999999999998,-1980.0,156.62,-2136.62,Time Exit (15:15),2,0.0,15774.0,False,1,25,9,225,388286.69,2
2021-07-20,2021-07-20T09:17:00+05:30,2021-07-20T15:15:00+05:30,358.0,70.15,59.45,92.2,56.15,129.60000000000002,-4218.75,152.81,-4371.56,Time Exit (15:15),1,0.0,15702.7999,False,1,25,9,225,386150.07,2
2021-07-22,2021-07-22T09:17:00+05:30,2021-07-22T13:20:00+05:30,243.0,23.2,44.45,33.48,12.6,67.65,4314.0,117.39,4196.61,Winner Booking (26.1%),0,0.0,15739.3999,False,1,25,8,200,381778.51,2
2021-07-23,2021-07-23T09:17:00+05:30,2021-07-23T09:33:00+05:30,16.0,83.0,81.2,108.9,106.56,164.2,-11533.5,172.47,-11705.97,Fixed SL hit (PE),4,0.0,15859.7999,False,1,25,9,225,385975.12,2
2021-07-26,2021-07-26T09:17:00+05:30,2021-07-26T15:15:00+05:30,358.0,54.45,102.65,84.75,61.05,157.10000000000002,2260.0,152.87,2107.13,Time Exit (15:15),3,0.0,15814.7,False,1,25,8,200,374269.15,2
2021-07-27,2021-07-27T09:17:00+05:30,2021-07-27T15:15:00+05:30,358.0,70.4,52.05,55.9,81.6,122.45,-3010.0,143.11,-3153.11,Time Exit (15:15),2,0.0,15874.7999,False,1,25,8,200,376376.28,2
2021-07-28,2021-07-28T09:17:00+05:30,2021-07-28T10:45:00+05:30,88.0,58.35,64.35,78.75,96.65,122.69999999999999,-10540.0,148.15,-10688.15,Fixed SL hit (PE),1,0.0,15679.7999,False,1,25,8,200,373223.17,2
2021-07-29,2021-07-29T09:17:00+05:30,2021-07-29T13:36:00+05:30,259.0,19.45,56.25,43.45,16.85,75.7,3080.0,121.27,2958.73,Winner Booking (28.2%),0,0.0,15776.7999,False,1,25,8,200,362535.02,2
2021-07-30,2021-07-30T09:17:00+05:30,2021-07-30T15:15:00+05:30,358.0,83.05,100.05,86.3,81.8,183.1,3000.0,162.3,2837.7,Time Exit (15:15),4,0.0,15797.6,False,1,25,8,200,365493.75,2
2021-08-02,2021-08-02T09:17:00+05:30,2021-08-02T15:15:00+05:30,358.0,62.7,76.15,82.51,78.05,138.85000000000002,-4342.0,150.23,-4492.23,Time Exit (15:15),3,0.0,15853.5,False,1,25,8,200,368331.45,2
2021-08-03,2021-08-03T09:17:00+05:30,2021-08-03T15:15:00+05:30,358.0,39.4,96.35,67.6,81.1,135.75,-2590.0,147.91,-2737.91,Time Exit (15:15),2,0.0,15922.8999,False,1,25,8,200,363839.22,2
2021-08-04,2021-08-04T09:17:00+05:30,2021-08-04T15:15:00+05:30,358.0,78.2,61.25,49.5,87.8,139.45,430.0,147.33,282.67,Time Exit (15:15),1,13.58,16230.3999,False,1,25,8,200,361101.31,2
2021-08-05,2021-08-05T09:17:00+05:30,2021-08-05T12:12:00+05:30,175.0,49.25,26.85,12.5,38.59,76.1,5002.0,120.16,4881.84,Winner Booking (23.4%),0,12.95,16279.0,False,1,25,8,200,361383.98,2
2021-08-06,2021-08-06T09:17:00+05:30,2021-08-06T15:15:00+05:30,358.0,102.0,101.65,78.1,97.9,203.65,5530.0,168.49,5361.51,Time Exit (15:15),4,12.86,16310.5,False,1,25,8,200,366265.82,2
2021-08-09,2021-08-09T09:17:00+05:30,2021-08-09T15:15:00+05:30,358.0,72.6,88.65,72.4,67.7,161.25,4230.0,153.16,4076.84,Time Exit (15:15),3,12.7,16295.8999,False,1,25,8,200,371627.33,2
2021-08-10,2021-08-10T09:17:00+05:30,2021-08-10T15:15:00+05:30,358.0,54.4,76.5,71.72,70.2,130.9,-2204.0,145.81,-2349.81,Time Exit (15:15),2,12.58,16297.5,False,1,25,8,200,375704.17,2
2021-08-11,2021-08-11T09:17:00+05:30,2021-08-11T15:15:00+05:30,358.0,36.85,75.15,58.45,53.2,112.0,70.0,137.1,-67.1,Time Exit (15:15),1,12.87,16327.3999,False,1,25,8,200,373354.36,2
2021-08-12,2021-08-12T09:17:00+05:30,2021-08-12T13:28:00+05:30,251.0,17.0,53.95,40.95,16.55,70.95,2690.0,119.71,2570.29,Winner Booking (28.8%),0,12.68,16323.8999,False,1,25,8,200,373287.26,2
2021-08-13,2021-08-13T09:17:00+05:30,2021-08-13T15:15:00+05:30,358.0,77.95,91.65,64.0,100.0,169.60000000000002,1120.0,158.38,961.62,Time Exit (15:15),3,12.58,16404.9,False,1,25,8,200,375857.55,2
2021-08-16,2021-08-16T09:17:00+05:30,2021-08-16T15:15:00+05:30,358.0,69.45,87.0,71.65,59.25,156.45,5110.0,150.75,4959.25,Time Exit (15:15),2,13.35,16507.4,False,1,25,8,200,376819.17,2
2021-08-17,2021-08-17T09:17:00+05:30,2021-08-17T15:15:00+05:30,358.0,78.25,51.15,51.0,75.3,129.4,620.0,143.38,476.62,Time Exit (15:15),1,13.49,16527.5999,False,1,25,8,200,381778.42,2
2021-08-18,2021-08-18T09:17:00+05:30,2021-08-18T11:59:00+05:30,162.0,15.350000000000001,60.25,42.4,18.6,75.6,2920.0,121.33,2798.67,Winner Booking (29.2%),0,13.22,16667.7,False,1,25,8,200,382255.04,2
2021-08-20,2021-08-20T09:17:00+05:30,2021-08-20T15:15:00+05:30,358.0,110.0,107.5,98.8,99.05,217.5,3930.0,174.82,3755.18,Time Exit (15:15),4,13.54,16422.2,False,1,25,8,200,385053.71,2
2021-08-23,2021-08-23T09:17:00+05:30,2021-08-23T10:46:00+05:30,89.0,82.65,77.3,108.75,101.7,159.95,-10100.0,162.07,-10262.07,Fixed SL hit (CE),3,13.9,16566.9,False,1,25,8,200,388808.89,2
2021-08-24,2021-08-24T09:17:00+05:30,2021-08-24T15:15:00+05:30,358.0,59.35,78.85,84.35,49.85,138.2,800.0,146.63,653.37,Time Exit (15:15),2,13.67,16540.5,False,1,25,8,200,378546.82,2
2021-08-25,2021-08-25T09:17:00+05:30,2021-08-25T09:42:00+05:30,25.0,49.75,49.7,65.67,71.7,99.45,-7584.0,137.33,-7721.33,Fixed SL hit (CE),1,13.36,16666.2999,False,1,25,8,200,379200.19,2
2021-08-26,2021-08-26T09:17:00+05:30,2021-08-26T12:58:00+05:30,221.0,42.55,31.450000000000003,13.05,54.3,74.0,1330.0,121.76,1208.24,Winner Booking (28.3%),0,13.67,16622.2999,False,1,25,8,200,371478.86,2
2021-08-27,2021-08-27T09:17:00+05:30,2021-08-27T15:15:00+05:30,358.0,108.05,90.4,95.6,94.0,198.45,1770.0,168.97,1601.03,Time Exit (15:15),4,13.14,16619.7999,False,1,25,8,200,372687.1,2
2021-08-30,2021-08-30T09:17:00+05:30,2021-08-30T15:15:00+05:30,358.0,75.6,86.95,60.0,94.05,162.55,1700.0,155.31,1544.69,Time Exit (15:15),3,13.49,16807.5,False,1,25,8,200,374288.13,2
2021-08-31,2021-08-31T09:17:00+05:30,2021-08-31T15:15:00+05:30,358.0,76.0,74.25,63.8,97.53,150.25,-2216.0,153.2,-2369.2,Time Exit (15:15),2,13.56,16968.4,False,1,25,8,200,375832.82,2
2021-09-01,2021-09-01T09:17:00+05:30,2021-09-01T10:20:00+05:30,63.0,68.2,68.3,89.66,93.35,136.5,-9302.0,152.6,-9454.6,Fixed SL hit (CE),1,15.5,17171.2999,False,1,25,8,200,373463.62,2
2021-09-02,2021-09-02T09:17:00+05:30,2021-09-02T13:03:00+05:30,226.0,29.85,44.85,43.25,14.15,74.7,3027.5,117.36,2910.14,Winner Booking (29.3%),0,13.84,17096.2,False,1,25,7,175,364009.02,2
2021-09-03,2021-09-03T09:17:00+05:30,2021-09-03T15:15:00+05:30,358.0,104.3,122.55,112.5,95.25,226.85,3342.5,167.95,3174.55,Time Exit (15:15),4,14.17,17288.7,False,1,25,7,175,366919.16,2
2021-09-06,2021-09-06T09:17:00+05:30,2021-09-06T15:15:00+05:30,358.0,90.2,103.85,118.26,96.6,194.05,-3641.75,161.6,-3803.35,Time Exit (15:15),3,14.68,17398.4,False,1,25,7,175,370093.71,2
2021-09-07,2021-09-07T09:17:00+05:30,2021-09-07T15:15:00+05:30,358.0,80.45,92.65,75.25,64.65,173.10000000000002,5810.0,148.39,5661.61,Time Exit (15:15),2,15.16,17399.0,False,1,25,7,175,366290.36,2
2021-09-08,2021-09-08T09:17:00+05:30,2021-09-08T15:15:00+05:30,358.0,67.5,64.5,48.9,84.85,132.0,-306.25,138.68,-444.93,Time Exit (15:15),1,14.85,17350.7999,False,1,25,7,175,371951.97,2
2021-09-09,2021-09-09T09:17:00+05:30,2021-09-09T14:43:00+05:30,326.0,31.299999999999997,41.9,46.1,6.7,73.19999999999999,3570.0,116.51,3453.49,Winner Booking (13.6%),0,14.05,17346.2999,False,1,25,7,175,371507.04,2
2021-09-13,2021-09-13T09:17:00+05:30,2021-09-13T15:15:00+05:30,358.0,87.25,104.1,114.42,78.25,191.35,-264.0,167.61,-431.61,Time Exit (15:15),3,14.57,17329.5999,False,1,25,8,200,374960.53,2
2021-09-14,2021-09-14T09:17:00+05:30,2021-09-14T15:15:00+05:30,358.0,69.0,70.75,52.65,69.45,139.75,3088.75,139.04,2949.71,Time Exit (15:15),2,13.91,17410.9,False,1,25,7,175,374528.92,2
2021-09-15,2021-09-15T09:17:00+05:30,2021-09-15T15:15:00+05:30,358.0,46.4,60.95,62.75,30.3,107.35,2860.0,133.49,2726.51,Time Exit (15:15),1,13.61,17395.0999,False,1,25,8,200,377478.63,2
2021-09-16,2021-09-16T09:17:00+05:30,2021-09-16T12:58:00+05:30,221.0,34.9,28.1,11.4,41.55,63.0,2010.0,117.13,1892.87,Winner Booking (29.8%),0,13.84,17568.7,False,1,25,8,200,380205.14,2
2021-09-17,2021-09-17T09:17:00+05:30,2021-09-17T15:15:00+05:30,358.0,90.95,131.35,119.24,102.0,222.3,185.5,168.51,16.99,Time Exit (15:15),4,14.72,17722.5,False,1,25,7,175,382098.01,2
