date,entry_time,exit_time,duration_min,entry_price_ce,entry_price_pe,exit_price_ce,exit_price_pe,combined_premium,gross_pnl,charges,net_pnl,exit_reason,dte,vix_at_entry,underlying_at_entry,is_reentry,trade_number,lot_size,number_of_lots,qty,capital_used,otm_ce_entry,otm_pe_entry,otm_ce_exit,otm_pe_exit,otm_pnl,num_sl_events,scaled_lots,iv_at_entry
2021-10-11,2021-10-11T09:17:00+05:30,2021-10-11T15:15:00+05:30,358.0,97.75,111.2,102.35,89.1,208.95,2187.5,142.8,2044.7,Time Exit (15:15),3,16.33,17874.1504,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-10-12,2021-10-12T09:17:00+05:30,2021-10-12T15:15:00+05:30,358.0,87.0,98.3,76.65,80.95,185.3,3462.5,136.32,3326.18,Time Exit (15:15),2,16.24,17958.9492,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-10-18,2021-10-18T09:17:00+05:30,2021-10-18T15:15:00+05:30,358.0,111.4,113.95,125.8,86.15,225.35000000000002,1675.0,147.05,1527.95,Time Exit (15:15),3,16.91,18454.0508,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-10-19,2021-10-19T09:17:00+05:30,2021-10-19T10:07:00+05:30,50.0,90.95,95.0,123.0,90.95,185.95,-2800.0,131.72,-2931.72,Combined SL (33.2%),2,17.26,18543.0996,False,1,25,4,100,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-10-20,2021-10-20T09:17:00+05:30,2021-10-20T14:19:00+05:30,302.0,98.95,85.0,92.45,71.3,183.95,2525.0,136.62,2388.38,Spot Move Exit (189pts > 184pts),1,17.61,18416.8496,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-10-22,2021-10-22T09:17:00+05:30,2021-10-22T15:15:00+05:30,358.0,148.25,134.85,162.1,114.35,283.1,831.25,161.37,669.88,Time Exit (15:15),4,17.9,18238.0,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-10-25,2021-10-25T09:17:00+05:30,2021-10-25T15:15:00+05:30,358.0,162.3,107.15,144.5,102.0,269.45000000000005,2868.75,156.78,2711.97,Time Exit (15:15),3,18.39,18147.0996,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-10-26,2021-10-26T09:17:00+05:30,2021-10-26T15:15:00+05:30,358.0,108.1,117.2,121.3,66.35,225.3,4706.25,145.06,4561.19,Time Exit (15:15),2,17.6,18172.8008,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-11-01,2021-11-01T09:17:00+05:30,2021-11-01T15:15:00+05:30,358.0,136.15,104.4,110.8,85.0,240.55,5593.75,148.1,5445.65,Time Exit (15:15),2,17.55,17819.0996,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-11-08,2021-11-08T09:17:00+05:30,2021-11-08T15:15:00+05:30,358.0,122.25,111.75,128.8,78.35,234.0,3356.25,148.01,3208.24,Time Exit (15:15),3,16.26,17960.0508,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-11-09,2021-11-09T09:17:00+05:30,2021-11-09T15:15:00+05:30,358.0,115.85,83.7,92.35,80.0,199.55,3400.0,139.76,3260.24,Time Exit (15:15),2,16.41,18070.0996,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-11-12,2021-11-12T09:17:00+05:30,2021-11-12T15:15:00+05:30,358.0,106.0,141.0,114.85,109.0,247.0,2893.75,151.42,2742.33,Time Exit (15:15),4,15.58,17972.5508,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-11-15,2021-11-15T09:17:00+05:30,2021-11-15T15:15:00+05:30,358.0,99.7,102.75,120.75,82.7,202.45,-125.0,142.77,-267.77,Time Exit (15:15),3,15.15,18189.9004,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-11-16,2021-11-16T09:17:00+05:30,2021-11-16T15:15:00+05:30,358.0,128.15,79.95,90.2,79.8,208.10000000000002,4762.5,140.91,4621.59,Time Exit (15:15),2,15.06,18074.25,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-11-23,2021-11-23T09:17:00+05:30,2021-11-23T14:18:00+05:30,301.0,164.55,87.4,84.25,93.3,251.95000000000002,9300.0,148.38,9151.62,Spot Move Exit (257pts > 252pts),2,18.6,17282.8008,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-11-26,2021-11-26T09:17:00+05:30,2021-11-26T10:37:00+05:30,80.0,164.9,135.75,173.3,140.0,300.65,-1581.25,167.15,-1748.4,VIX Spike Exit (15.3%),4,16.57,17309.25,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-11-30,2021-11-30T09:17:00+05:30,2021-11-30T15:15:00+05:30,358.0,117.75,132.8,134.65,101.1,250.55,1850.0,152.95,1697.05,Time Exit (15:15),2,19.91,17134.4492,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-01,2021-12-01T09:17:00+05:30,2021-12-01T15:15:00+05:30,358.0,106.8,87.65,85.35,55.7,194.45,6675.0,136.39,6538.61,Time Exit (15:15),1,19.97,17172.3496,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-03,2021-12-03T09:17:00+05:30,2021-12-03T15:15:00+05:30,358.0,163.65,141.1,151.0,144.1,304.75,1206.25,166.29,1039.96,Time Exit (15:15),4,18.1,17475.1504,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-06,2021-12-06T09:17:00+05:30,2021-12-06T15:15:00+05:30,358.0,167.6,130.4,146.7,116.35,298.0,4368.75,162.61,4206.14,Time Exit (15:15),3,18.46,17172.3496,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-07,2021-12-07T09:17:00+05:30,2021-12-07T15:15:00+05:30,358.0,113.7,118.0,118.6,81.35,231.7,3968.75,147.06,3821.69,Time Exit (15:15),2,18.87,17044.5996,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-10,2021-12-10T09:17:00+05:30,2021-12-10T15:15:00+05:30,358.0,132.6,150.95,123.85,128.5,283.54999999999995,3900.0,159.47,3740.53,Time Exit (15:15),4,16.81,17476.8496,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-13,2021-12-13T09:17:00+05:30,2021-12-13T13:01:00+05:30,224.0,122.9,101.5,121.6,124.55,224.4,-2718.75,149.71,-2868.46,Spot Move Exit (228pts > 224pts),3,15.59,17606.4492,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-14,2021-12-14T09:17:00+05:30,2021-12-14T15:15:00+05:30,358.0,127.0,96.3,88.05,103.65,223.3,3950.0,145.08,3804.92,Time Exit (15:15),2,16.52,17265.75,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-15,2021-12-15T09:17:00+05:30,2021-12-15T15:15:00+05:30,358.0,84.75,92.0,89.3,65.85,176.75,2700.0,134.78,2565.22,Time Exit (15:15),1,16.5,17336.6992,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-17,2021-12-17T09:17:00+05:30,2021-12-17T15:15:00+05:30,358.0,126.75,152.1,146.75,141.9,278.85,-1225.0,161.72,-1386.72,Time Exit (15:15),4,15.83,17218.3008,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-20,2021-12-20T09:17:00+05:30,2021-12-20T12:51:00+05:30,214.0,170.45,129.3,149.85,153.0,299.75,-387.5,166.16,-553.66,Spot Move Exit (311pts > 300pts),3,17.62,16761.3008,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-21,2021-12-21T09:17:00+05:30,2021-12-21T15:15:00+05:30,358.0,120.65,120.05,126.15,91.55,240.7,2875.0,149.92,2725.08,Time Exit (15:15),2,18.01,16746.25,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-22,2021-12-22T09:17:00+05:30,2021-12-22T15:15:00+05:30,358.0,90.9,92.1,63.7,61.15,183.0,7268.75,133.28,7135.47,Time Exit (15:15),1,17.14,16901.5996,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-24,2021-12-24T09:17:00+05:30,2021-12-24T15:15:00+05:30,358.0,134.05,142.4,134.85,130.8,276.45000000000005,1350.0,159.46,1190.54,Time Exit (15:15),4,16.04,17082.6992,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-27,2021-12-27T09:17:00+05:30,2021-12-27T15:15:00+05:30,358.0,153.0,117.75,116.9,114.4,270.75,4931.25,155.74,4775.51,Time Exit (15:15),3,17.16,16873.9004,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-28,2021-12-28T09:17:00+05:30,2021-12-28T15:15:00+05:30,358.0,98.3,101.8,80.45,83.1,200.1,4568.75,139.13,4429.62,Time Exit (15:15),2,16.92,17193.4492,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2021-12-31,2021-12-31T09:17:00+05:30,2021-12-31T15:15:00+05:30,358.0,131.45,137.55,131.45,116.65,269.0,2612.5,156.85,2455.65,Time Exit (15:15),4,16.63,17301.1992,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-03,2022-01-03T09:17:00+05:30,2022-01-03T15:15:00+05:30,358.0,105.25,116.75,123.4,93.8,222.0,600.0,146.97,453.03,Time Exit (15:15),3,16.73,17448.1992,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-04,2022-01-04T09:17:00+05:30,2022-01-04T15:15:00+05:30,358.0,101.25,96.45,73.45,78.85,197.7,5675.0,137.83,5537.17,Time Exit (15:15),2,16.59,17696.75,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-07,2022-01-07T09:17:00+05:30,2022-01-07T15:15:00+05:30,358.0,142.0,158.5,154.0,130.1,300.5,2050.0,164.74,1885.26,Time Exit (15:15),4,17.9,17827.9004,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-10,2022-01-10T09:17:00+05:30,2022-01-10T15:15:00+05:30,358.0,115.85,128.6,119.75,106.05,244.45,2331.25,151.17,2180.08,Time Exit (15:15),3,18.14,17935.6504,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-11,2022-01-11T09:17:00+05:30,2022-01-11T15:15:00+05:30,358.0,103.7,107.35,94.75,91.8,211.05,3062.5,142.72,2919.78,Time Exit (15:15),2,18.03,18046.9492,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-14,2022-01-14T09:17:00+05:30,2022-01-14T15:15:00+05:30,358.0,162.6,115.6,147.0,114.0,278.2,2150.0,159.35,1990.65,Time Exit (15:15),4,16.95,18133.75,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-17,2022-01-17T09:17:00+05:30,2022-01-17T15:15:00+05:30,358.0,108.95,120.95,115.2,93.0,229.9,2712.5,147.44,2565.06,Time Exit (15:15),3,17.25,18285.6992,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-18,2022-01-18T09:17:00+05:30,2022-01-18T14:53:00+05:30,336.0,88.0,94.15,97.3,104.2,182.15,-2418.75,139.44,-2558.19,Spot Move Exit (194pts > 182pts),2,16.92,18340.3008,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-21,2022-01-21T09:17:00+05:30,2022-01-21T15:15:00+05:30,358.0,167.75,164.2,166.65,127.4,331.95,4737.5,170.47,4567.03,Time Exit (15:15),3,18.92,17596.1992,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-24,2022-01-24T09:17:00+05:30,2022-01-24T12:21:00+05:30,184.0,143.65,145.25,174.35,157.55,288.9,-5375.0,166.83,-5541.83,Spot Move Exit (290pts > 289pts),2,20.57,17546.3008,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-27,2022-01-27T09:17:00+05:30,2022-01-27T14:45:00+05:30,328.0,57.15,133.0,14.5,52.7,190.15,15368.75,129.67,15239.08,Winner Booking (23.6%),0,23.35,16990.5996,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-28,2022-01-28T09:17:00+05:30,2022-01-28T15:15:00+05:30,358.0,260.15,248.45,257.4,240.95,508.59999999999997,1281.25,214.88,1066.37,Time Exit (15:15),4,20.76,17264.5996,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-01-31,2022-01-31T09:17:00+05:30,2022-01-31T15:15:00+05:30,358.0,233.8,221.8,237.15,237.5,455.6,-2381.25,204.63,-2585.88,Time Exit (15:15),3,21.78,17316.3008,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-02-01,2022-02-01T09:17:00+05:30,2022-02-01T15:15:00+05:30,358.0,205.5,237.3,126.05,150.7,442.8,20756.25,186.39,20569.86,Time Exit (15:15),2,21.78,17471.1992,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2022-02-02,2022-02-02T09:17:00+05:30,2022-02-02T15:15:00+05:30,358.0,110.2,101.95,58.0,76.1,212.15,9756.25,138.6,9617.65,Time Exit (15:15),1,19.41,17711.5508,False,1,25,5,125,250000,0.0,0.0,0.0,0.0,0.0,2,1,0.0
